OHE Mast,Latitude,Longitude
799/2 ,21.478635,81.774898
798/28,21.479222,81.77503
798/26,21.479835,81.775205
798/24,21.480475,81.775375
798/22,21.481097,81.775563
798/20,21.481747,81.77574
798/18,21.482358,81.775875
798/14N,21.482838,81.776042
798/14A,21.483242,81.776143
798/12A,21.483693,81.776275
798/10N,21.484302,81.776428
798/10N,21.484688,81.776553
798/8N,21.48517,81.776673
798/6N,21.485647,81.776788
798/6 ,21.48616,81.776953
798/4 ,21.48678,81.77713
798/2 ,21.487383,81.777278
797/28,21.487945,81.777443
797/26N,21.48861,81.777617
797/24N,21.489073,81.777755
797/22N,21.489473,81.777875
797/20N,21.489937,81.777973
797/20N,21.490453,81.778113
797/20,21.491015,81.778268
797/18,21.491457,81.77839
797/16N,21.491938,81.77855
797/14N,21.492472,81.778658
797/12N,21.492875,81.778772
797/10N,21.493453,81.778957
797/8N,21.49398,81.779078
797/6N,21.49435,81.779188
797/6N,21.494848,81.77932
797/4N,21.495213,81.77943
797/2N,21.495642,81.779538
796/26,21.496808,81.779853
796/24,21.4978,81.780153
796/22N,21.498458,81.780282
796/20N,21.49889,81.780425
796/18N,21.499398,81.780562
796/16N,21.49991,81.780688
796/16,21.50049,81.780842
796/14,21.501102,81.781032
796/12N,21.501727,81.781202
796/10,21.502387,81.781373
796/8N,21.502985,81.781542
796/6N,21.503612,81.781717
796/4 ,21.504227,81.78188
796/2 ,21.50486,81.78206
795/28,21.505465,81.782215
795/26,21.506035,81.782385
795/24,21.506628,81.782562
795/22,21.507317,81.78274
795/20,21.507917,81.782903
795/18,21.508568,81.78309
795/16N,21.509118,81.783213
795/14N,21.509628,81.78337
795/12N,21.510015,81.78348
795/10N,21.510448,81.783625
795/10,21.511127,81.78378
795/10,21.511738,81.783955
795/8 ,21.512182,81.78408
795/4N,21.512747,81.784242
795/2N,21.513197,81.784348
795/2A,21.513682,81.784487
795/26N,21.514233,81.784655
794/25N,21.51424,81.784642
794/26,21.514715,81.78479
794/24,21.51534,81.78496
794/22,21.515957,81.785087
794/20,21.51662,81.785302
794/18,21.517255,81.785467
794/16,21.517893,81.785643
794/14,21.518513,81.785798
794/12,21.51914,81.785998
794/10,21.519752,81.786162
794/8 ,21.520395,81.786325
794/6 ,21.521022,81.786507
794/4 ,21.521645,81.786653
794/2 ,21.522278,81.786858
793/28,21.522838,81.787005
793/26,21.523438,81.787158
793/24,21.524082,81.787327
793/22,21.524677,81.787487
793/20,21.525228,81.787647
793/18,21.525875,81.787842
793/16,21.526492,81.787987
793/14,21.527118,81.788137
793/12,21.527755,81.788345
793/10,21.528377,81.788505
793/8 ,21.528988,81.788658
793/6 ,21.529615,81.788832
793/4 ,21.530262,81.789018
793/2 ,21.530882,81.7892
792/28,21.53148,81.789345
792/26,21.532107,81.789513
792/24,21.53275,81.789727
792/22,21.533377,81.789857
792/20,21.533988,81.79005
792/18,21.53465,81.790242
792/16,21.535252,81.790372
792/14,21.535895,81.790565
792/12,21.536545,81.790767
792/10,21.53717,81.790953
792/8 ,21.537782,81.791062
792/6 ,21.538402,81.79121
792/4 ,21.539025,81.791378
792/2 ,21.53966,81.791575
791/36N,21.548908,81.794115
791/32N,21.540185,81.791758
791/30N,21.540672,81.791925
791/28N,21.541318,81.792023
791/26N,21.541962,81.792248
791/24N,21.54237,81.792352
791/22N,21.543332,81.79261
791/20N,21.543785,81.792735
791/18N,21.544308,81.792893
791/16N,21.544822,81.792982
791/14N,21.545413,81.79319
791/12N,21.545957,81.793355
791/12N,21.54647,81.79348
791/10N,21.546833,81.793587
791/8N,21.547173,81.793668
791/6N,21.547543,81.793807
791/4N,21.548025,81.79392
791/2N,21.54847,81.794032
790/36,21.549378,81.79428
790/34,21.549913,81.7944
790/32,21.550317,81.794522
790/30,21.550582,81.7946
790/28,21.551005,81.794713
790/26,21.551548,81.794875
790/24,21.552165,81.795028
790/22,21.552782,81.795183
790/20,21.553457,81.795398
790/18,21.553937,81.795527
790/16,21.554338,81.795652
790/12,21.554792,81.795753
790/10N,21.555122,81.79585
790/10N,21.555492,81.795962
790/8N,21.555748,81.796027
790/8N,21.555993,81.796115
790/6N,21.556453,81.796243
790/4N,21.556912,81.796357
790/2N,21.557375,81.796457
789/28N,21.557757,81.796598
789/26N,21.558197,81.796735
789/24N,21.558653,81.796842
789/24N,21.559158,81.796972
789/22N,21.559603,81.797095
789/20N,21.560082,81.797225
789/18N,21.560625,81.797373
789/18,21.561163,81.797512
789/16,21.561792,81.797693
789/14,21.562432,81.797867
789/12,21.563013,81.798023
789/10,21.563667,81.798203
789/8 ,21.564293,81.798373
789/6 ,21.564875,81.798542
789/4 ,21.565423,81.798695
789/2 ,21.566015,81.798842
788/28,21.566652,81.799002
788/26,21.567215,81.79917
788/24,21.567855,81.799337
788/28  ,21.566633,81.799017
788/26  ,21.56723,81.799195
788/24  ,21.567848,81.799357
788/22  ,21.56848,81.799533
788/20  ,21.569112,81.7997
788/18  ,21.569743,81.799875
788/16  ,21.570373,81.800048
788/14  ,21.570998,81.800237
788/12  ,21.571628,81.80038
788/10  ,21.572255,81.800573
788/8   ,21.57289,81.800758
788/6   ,21.573525,81.800902
788/4   ,21.574155,81.8011
788/2   ,21.574768,81.80126
787/28  ,21.575407,81.801422
787/26  ,21.57595,81.801587
787/24  ,21.576585,81.801758
787/22  ,21.577227,81.801953
787/20  ,21.577847,81.802117
787/18  ,21.578468,81.802278
787/16  ,21.579103,81.80245
787/14  ,21.579742,81.802628
787/12  ,21.580362,81.802793
787/10  ,21.580997,81.802963
787/8   ,21.581632,81.803143
787/6   ,21.582255,81.803312
787/4   ,21.58289,81.803483
787/2   ,21.583508,81.803662
786/34  ,21.584063,81.803808
786/32  ,21.584683,81.803982
786/30  ,21.585323,81.804158
786/28  ,21.585948,81.804332
786/26  ,21.586578,81.804497
786/24  ,21.587207,81.80468
786/22  ,21.587828,81.804842
786/20  ,21.588373,81.804992
786/18  ,21.588943,81.80515
786/16  ,21.589383,81.805272
786/14  ,21.589805,81.805405
786/12  ,21.590215,81.80555
786/10  ,21.59065,81.805717
786/8   ,21.591062,81.805912
786/6   ,21.591455,81.806145
786/4   ,21.591835,81.80639
786/2   ,21.592195,81.806667
785/28  ,21.592558,81.806958
785/26  ,21.592897,81.80727
785/24  ,21.593313,81.807673
785/22  ,21.593795,81.80815
785/20  ,21.594267,81.808625
785/18  ,21.594743,81.809092
785/16  ,21.59523,81.809563
785/14  ,21.595705,81.810037
785/12  ,21.596177,81.810518
785/10  ,21.59666,81.81098
785/8   ,21.597142,81.811458
785/6   ,21.59761,81.811933
785/4   ,21.59808,81.812403
785/2   ,21.598565,81.81288
784/28  ,21.599013,81.813313
784/26  ,21.599497,81.81378
920,21.59996,81.814263
784/24  ,21.59996,81.814263
784/22  ,21.60044,81.814738
784/20  ,21.600883,81.81519
784/18  ,21.601353,81.815665
784/16  ,21.601838,81.816137
784/14  ,21.602298,81.816603
784/12  ,21.60276,81.817075
784/10  ,21.603242,81.817553
784/8   ,21.603727,81.818018
784/6   ,21.604208,81.818498
784/4   ,21.604683,81.818965
784/2   ,21.60514,81.819418
783/28  ,21.605623,81.81989
783/26  ,21.606038,81.820315
783/24  ,21.60652,81.82078
783/22  ,21.606997,81.82125
783/20  ,21.607473,81.821725
783/18  ,21.607943,81.822203
783/16  ,21.608417,81.822658
783/14  ,21.608895,81.82314
783/12  ,21.609368,81.823613
783/10  ,21.609833,81.824085
783/8   ,21.61031,81.824557
783/6   ,21.610797,81.82503
783/4   ,21.61127,81.825502
783/2   ,21.611742,81.825972
782/30  ,21.612225,81.826442
782/28  ,21.612642,81.826873
782/26  ,21.613123,81.827337
782/24  ,21.6136,81.827827
782/22  ,21.61407,81.82828
782/20  ,21.614543,81.828758
782/18  ,21.615015,81.829232
782/16  ,21.615495,81.829703
782/14  ,21.615967,81.830178
782/12  ,21.616443,81.83066
782/10  ,21.616917,81.83112
782/8   ,21.617373,81.831578
782/6   ,21.617858,81.832042
782/4   ,21.618333,81.832525
782/2   ,21.61882,81.832997
781/28  ,21.619238,81.833427
781/26  ,21.619717,81.833888
781/24  ,21.620177,81.83436
781/22  ,21.62067,81.834835
781/20  ,21.621118,81.835295
781/18  ,21.621602,81.835775
781/16  ,21.622073,81.836252
781/14  ,21.622562,81.836715
781/12  ,21.622952,81.837112
781/10  ,21.623422,81.837573
781/8   ,21.62388,81.838058
781/6   ,21.62437,81.838525
781/4   ,21.624835,81.838997
781/2   ,21.625233,81.839382
780/30N,21.62567,81.839832
780/28N ,21.6261,81.84024
780/26N ,21.626532,81.840657
780/24N ,21.626795,81.840938
780/22N ,21.627188,81.841323
780/20N,21.627535,81.841648
780/20N,21.627798,81.841923
780/20N ,21.628033,81.842153
780/18N,21.628218,81.842342
780/18  ,21.62837,81.842497
780/16  ,21.628615,81.842728
780/14N ,21.62896,81.84307
780/12N ,21.629367,81.843475
780/8N,21.629832,81.843925
780/8N  ,21.63021,81.844322
780/6   ,21.630668,81.844772
780/4   ,21.631133,81.845253
780/2   ,21.631637,81.845688
779/38  ,21.632103,81.846173
779/36  ,21.632598,81.846663
779/34  ,21.633083,81.847132
779/32  ,21.633462,81.847517
779/30N ,21.63387,81.847945
779/28N ,21.634153,81.848187
779/24N ,21.634568,81.84862
779/20  ,21.634842,81.848882
779/18A ,21.635138,81.84918
779/18  ,21.635462,81.849488
779/16N ,21.635788,81.849798
779/14N ,21.636027,81.850055
779/12N,21.636337,81.850365
779/12N ,21.636558,81.850583
779/10N,21.636797,81.850813
779/8N,21.637105,81.851133
779/8N  ,21.637397,81.851443
779/6N  ,21.637675,81.851715
779/4N,21.638075,81.852113
779/4   ,21.638532,81.852538
779/2   ,21.638992,81.853028
778/28  ,21.639403,81.853437
778/26  ,21.639892,81.853928
778/24  ,21.64033,81.854362
778/22  ,21.640818,81.854818
778/20  ,21.641282,81.855307
778/18  ,21.641755,81.85576
778/16  ,21.642245,81.85625
778/12  ,21.643177,81.857193
778/10  ,21.643653,81.857658
778/8   ,21.644142,81.858135
778/6   ,21.644607,81.858612
778/4N  ,21.645093,81.859075
778/4   ,21.645412,81.859397
778/2N  ,21.645743,81.85973
777/28N ,21.645962,81.859938
777/26N ,21.64625,81.860233
777/24N,21.646547,81.86053
777/24N ,21.646912,81.860883
777/22N ,21.64723,81.861213
777/20N ,21.647575,81.861548
777/18N ,21.64801,81.861952
777/18N ,21.648408,81.86237
777/16  ,21.648822,81.862792
777/14  ,21.649307,81.863275
777/12  ,21.64976,81.86373
777/10  ,21.650173,81.864163
777/8   ,21.650655,81.864633
777/6   ,21.65101,81.864985
777/6N  ,21.651378,81.86534
777/4   ,21.651732,81.865708
777/2   ,21.652078,81.866052
776/26  ,21.652572,81.866528
776/24  ,21.65305,81.867012
776/22  ,21.653527,81.867497
776/20  ,21.653978,81.867938
776/18  ,21.654485,81.868417
776/16  ,21.654957,81.868893
776/14  ,21.655432,81.869367
776/12  ,21.655897,81.869832
776/10  ,21.656383,81.870305
776/8   ,21.656858,81.870778
776/6   ,21.657328,81.871248
776/4   ,21.657807,81.871727
776/2   ,21.658228,81.872157
775/28  ,21.65869,81.8726
775/26  ,21.65911,81.87303
775/24N ,21.659442,81.873357
775/24  ,21.659737,81.873647
775/22  ,21.66013,81.874038
775/20  ,21.660613,81.8745
775/18  ,21.661088,81.874967
775/16  ,21.661552,81.875445
775/14  ,21.662055,81.875925
775/12  ,21.66252,81.876395
775/10  ,21.662983,81.876888
775/8   ,21.663457,81.877337
775/6   ,21.663943,81.877825
775/4   ,21.664417,81.878293
775/2   ,21.6649,81.878767
774/28  ,21.665345,81.879227
774/26  ,21.665815,81.879692
774/24  ,21.666255,81.880125
774/22  ,21.66674,81.8806
774/20  ,21.667213,81.88107
774/18  ,21.667687,81.881538
774/16  ,21.668168,81.88204
774/14  ,21.668657,81.882477
774/12  ,21.669125,81.882972
774/10  ,21.669597,81.883428
774/8   ,21.670063,81.883902
774/6   ,21.670547,81.884383
774/4   ,21.671048,81.884875
774/2   ,21.6715,81.885308
773/28  ,21.671933,81.885755
773/26  ,21.672412,81.886237
773/24  ,21.672885,81.886697
773/22  ,21.673367,81.887178
773/20  ,21.673845,81.887652
773/18  ,21.674327,81.888122
773/16  ,21.674807,81.888592
773/14  ,21.67527,81.889062
773/12  ,21.675665,81.889467
773/10  ,21.676153,81.889947
773/8   ,21.67664,81.890427
773/6   ,21.67712,81.890878
773/4   ,21.677597,81.891363
773/2   ,21.67806,81.891843
772/28  ,21.67854,81.892352
772/26  ,21.678952,81.892748
772/24  ,21.679435,81.893202
772/22  ,21.679927,81.893707
772/20  ,21.680415,81.894195
772/18  ,21.680872,81.89464
772/16  ,21.68134,81.895108
772/14  ,21.68184,81.895607
772/12  ,21.682317,81.896082
772/10  ,21.68279,81.896555
772/8   ,21.68326,81.897022
772/6   ,21.683758,81.897502
772/4   ,21.684227,81.897958
772/2   ,21.684695,81.898408
771/28  ,21.685183,81.898928
771/26  ,21.685615,81.899355
771/24  ,21.68609,81.899833
771/22  ,21.686522,81.900243
771/20  ,21.687002,81.900725
771/18  ,21.687485,81.901203
771/16  ,21.687978,81.901707
771/14  ,21.688447,81.902162
771/12  ,21.68893,81.902653
771/10  ,21.68939,81.903107
771/8   ,21.689878,81.903592
771/6   ,21.690342,81.904037
771/4   ,21.690817,81.90452
771/2   ,21.691298,81.904998
770/28  ,21.69177,81.90548
770/26  ,21.692217,81.905897
770/24  ,21.692688,81.90638
770/22  ,21.69319,81.906887
770/20  ,21.693658,81.907353
770/18  ,21.69414,81.907822
770/16  ,21.694613,81.908297
770/14  ,21.69508,81.908767
770/12  ,21.695548,81.90922
770/10  ,21.696032,81.9097
770/8   ,21.696508,81.910167
770/6   ,21.69692,81.910578
770/4   ,21.697365,81.91103
770/2   ,21.697845,81.911503
769/30  ,21.698315,81.911983
769/28  ,21.698732,81.912407
769/26  ,21.699207,81.912885
769/24  ,21.69968,81.913362
769/22  ,21.700163,81.91384
769/20  ,21.70065,81.914295
769/18  ,21.701122,81.914777
769/16  ,21.701603,81.915232
769/14  ,21.702063,81.91571
769/12  ,21.70254,81.916192
769/10  ,21.703017,81.916657
769/8   ,21.703498,81.91715
769/6   ,21.704,81.917617
769/4   ,21.704458,81.918075
769/2   ,21.704927,81.918555
768/28  ,21.705367,81.918975
768/26  ,21.705835,81.919452
768/24  ,21.706317,81.919928
768/22  ,21.70678,81.920398
768/20  ,21.707253,81.920865
768/18  ,21.707735,81.921343
768/16  ,21.708203,81.921817
768/14  ,21.70868,81.922302
768/12  ,21.709163,81.922767
768/10  ,21.70962,81.923243
768/8   ,21.710105,81.923713
768/6   ,21.710578,81.924183
768/4   ,21.711052,81.924655
768/2   ,21.711538,81.925133
767/24  ,21.711958,81.92555
767/22  ,21.712433,81.92603
767/20  ,21.712907,81.9265
767/18  ,21.713383,81.926985
767/16  ,21.713855,81.92745
767/14  ,21.714327,81.92792
767/12  ,21.714805,81.928398
767/10  ,21.715283,81.928875
767/8   ,21.715762,81.929345
767/6   ,21.716235,81.929823
767/4   ,21.716713,81.930295
767/2   ,21.717192,81.930768
766/32  ,21.71761,81.931177
766/30  ,21.718082,81.931653
766/28  ,21.71856,81.93212
766/26  ,21.71904,81.932598
766/24  ,21.71951,81.933075
766/22  ,21.719992,81.933542
766/20  ,21.720458,81.934013
766/18  ,21.72094,81.934495
766/16N ,21.721312,81.934842
766/14N ,21.721645,81.935178
766/12N,21.722022,81.935547
766/12N ,21.722323,81.935843
766/10N ,21.722638,81.936153
766/8N  ,21.722942,81.936463
766/8   ,21.723323,81.936845
766/6   ,21.723775,81.937298
766/4   ,21.72426,81.937777
766/2   ,21.724727,81.938255
765/30  ,21.725198,81.938727
765/28N ,21.725583,81.939095
765/26  ,21.72593,81.93943
765/24N ,21.726342,81.939843
765/22N ,21.726743,81.940215
765/20N,21.727155,81.940642
765/20N ,21.727573,81.941055
765/18N ,21.727955,81.94145
765/16N ,21.728152,81.941635
765/14N ,21.728352,81.94186
765/11N ,21.72862,81.942133
765/12N ,21.728972,81.942458
765/10N ,21.729352,81.942828
765/8N  ,21.729768,81.94325
765/6N  ,21.730162,81.943652
765/4   ,21.73063,81.944137
765/2   ,21.73097,81.94448
764/38  ,21.73142,81.944972
764/36  ,21.73189,81.945418
764/34  ,21.7324,81.945947
764/32  ,21.732838,81.946353
764/30  ,21.733155,81.946683
764/28  ,21.733397,81.94689
764/26  ,21.733727,81.94722
764/22N ,21.734122,81.947602
764/20N ,21.73454,81.948028
764/17N ,21.734868,81.94837
764/16N ,21.735202,81.948697
764/14N ,21.735627,81.949107
764/12A ,21.735907,81.949377
764/10N,21.736135,81.949623
764/10N ,21.736368,81.949875
764/8N  ,21.736752,81.950263
764/6N  ,21.737052,81.95055
764/4   ,21.737357,81.950853
764/4N  ,21.73767,81.951177
763/30A ,21.738085,81.951583
763/30  ,21.738518,81.951995
763/26  ,21.738923,81.952402
763/24  ,21.739413,81.952878
763/22  ,21.739783,81.953262
763/20  ,21.740162,81.953622
763/20N ,21.740523,81.95396
763/18N ,21.740943,81.954387
763/16  ,21.741325,81.954777
763/14  ,21.741812,81.955258
763/12  ,21.742298,81.955767
763/10  ,21.742763,81.956232
763/8   ,21.743248,81.95671
763/6   ,21.743715,81.957187
763/4   ,21.744188,81.957632
763/2   ,21.744613,81.958063
762/28  ,21.745085,81.958528
762/26  ,21.745545,81.958993
762/24  ,21.746018,81.959455
762/22  ,21.746492,81.959932
762/20  ,21.746968,81.960413
762/18  ,21.747457,81.960898
762/16  ,21.747928,81.961367
762/14  ,21.7484,81.961835
762/12  ,21.748878,81.962307
762/10  ,21.749375,81.96281
762/8   ,21.74984,81.963263
762/6   ,21.750313,81.963727
762/4   ,21.750782,81.964198
762/2   ,21.75126,81.9647
761/28  ,21.751675,81.965097
761/26  ,21.752158,81.965583
761/24  ,21.752632,81.966033
761/22  ,21.753113,81.966528
761/20  ,21.753582,81.967007
761/18  ,21.75407,81.967497
761/16  ,21.754532,81.96797
761/14  ,21.755013,81.968442
761/12  ,21.755492,81.968925
761/10  ,21.755967,81.969395
761/8   ,21.756442,81.969875
761/6   ,21.756913,81.970352
761/4   ,21.757378,81.970825
761/2   ,21.75786,81.971293
760/28  ,21.75828,81.97171
760/26  ,21.758752,81.972175
760/24  ,21.759235,81.972663
760/22  ,21.759705,81.97313
760/20  ,21.760178,81.973607
760/18  ,21.760645,81.974082
760/16  ,21.761115,81.974545
760/14  ,21.761595,81.97504
760/12  ,21.76206,81.975512
760/10  ,21.762543,81.975985
760/8   ,21.76304,81.976428
760/6   ,21.76352,81.97689
760/4   ,21.764012,81.977377
760/2   ,21.764507,81.977865
759/28  ,21.764935,81.978292
759/26  ,21.7654,81.978748
759/24  ,21.76588,81.97922
759/22  ,21.766355,81.979702
759/20  ,21.76682,81.980182
759/18  ,21.767277,81.980642
759/16  ,21.767748,81.981107
759/14  ,21.76823,81.98158
759/12  ,21.7687,81.982052
759/10  ,21.76918,81.982528
759/8   ,21.769657,81.982993
759/6   ,21.770132,81.983478
759/4   ,21.77062,81.983933
759/2   ,21.77111,81.984425
758/28  ,21.771512,81.984835
758/26  ,21.771982,81.985298
758/24  ,21.772462,81.985768
758/22  ,21.772942,81.986257
758/20  ,21.773408,81.98675
758/18  ,21.773898,81.987212
758/16  ,21.774378,81.987735
758/14  ,21.774863,81.98819
758/12  ,21.775312,81.988638
758/10  ,21.77581,81.98913
758/8   ,21.77626,81.989582
758/6   ,21.776687,81.989973
758/4   ,21.777122,81.990423
758/2   ,21.777535,81.990828
757/30  ,21.777945,81.991252
757/28  ,21.778347,81.991655
757/26  ,21.778732,81.992113
757/24  ,21.779117,81.992552
757/22  ,21.779478,81.993037
757/20  ,21.779827,81.993532
757/18  ,21.780157,81.994022
757/16  ,21.780483,81.994555
757/14  ,21.780805,81.995058
757/12  ,21.781113,81.995563
757/10  ,21.781423,81.996072
757/8   ,21.781778,81.996648
757/6   ,21.782133,81.997205
757/4   ,21.782508,81.99778
757/2   ,21.78286,81.998348
756/32  ,21.783163,81.998827
756/30  ,21.783525,81.999408
756/28  ,21.783813,81.999895
756/26  ,21.784097,82.000315
756/24  ,21.784278,82.00063
756/22  ,21.784528,82.001028
756/20  ,21.784705,82.00134
756/18  ,21.78497,82.001767
756/16  ,21.785338,82.002357
756/14  ,21.785695,82.002895
756/12  ,21.786063,82.003478
756/10  ,21.786425,82.004073
756/8   ,21.786782,82.004662
756/6   ,21.787158,82.005247
756/4   ,21.78751,82.005815
756/2   ,21.78786,82.006388
755/28  ,21.788198,82.00694
755/26  ,21.788543,82.007487
755/24  ,21.788902,82.008078
755/22  ,21.789283,82.008663
755/20  ,21.789633,82.009232
755/18  ,21.789985,82.00982
755/16  ,21.790348,82.010403
755/14  ,21.79069,82.010955
755/12  ,21.791047,82.011507
755/10  ,21.791432,82.012118
755/8   ,21.791797,82.012712
755/6   ,21.792152,82.013252
755/4   ,21.79252,82.013825
755/2   ,21.792885,82.014405
754/28  ,21.79324,82.015012
754/26  ,21.793543,82.01551
754/24  ,21.7939,82.016087
754/22  ,21.794275,82.016638
754/20  ,21.794648,82.017242
754/18  ,21.79501,82.01782
754/16  ,21.795385,82.018408
754/14  ,21.795723,82.018948
754/12  ,21.79608,82.019532
754/10  ,21.796442,82.020112
754/8   ,21.796803,82.020678
754/6   ,21.797175,82.021278
754/4   ,21.797527,82.021848
754/2   ,21.797857,82.022427
753/36  ,21.798235,82.023017
753/34  ,21.798583,82.023542
753/32  ,21.798935,82.024132
753/30  ,21.799282,82.024677
753/28  ,21.799638,82.025255
753/26  ,21.799925,82.025733
753/24  ,21.80021,82.026193
753/22  ,21.800462,82.026585
753/20  ,21.800728,82.027012
753/18  ,21.80099,82.027392
753/16  ,21.801257,82.027758
753/14  ,21.801535,82.028097
753/12  ,21.801832,82.028425
753/10  ,21.802155,82.028767
753/8   ,21.802488,82.029055
753/6   ,21.802847,82.029347
753/4   ,21.803213,82.029593
753/2   ,21.803705,82.02992
752/28  ,21.804258,82.03027
752/26  ,21.804815,82.030637
752/24  ,21.805368,82.030998
752/22  ,21.805922,82.031355
752/20  ,21.806487,82.031725
752/18  ,21.80705,82.032073
752/16  ,21.807597,82.032442
752/14  ,21.808167,82.03283
752/12  ,21.80872,82.033178
752/10  ,21.809277,82.033527
752/8   ,21.809842,82.033878
752/6   ,21.810388,82.034233
752/4   ,21.810942,82.034607
752/2   ,21.811492,82.034957
751/28  ,21.811982,82.035267
751/26  ,21.812538,82.035613
751/24  ,21.813097,82.035983
751/22  ,21.813673,82.03636
751/20  ,21.814208,82.036713
751/18  ,21.814778,82.037058
751/16  ,21.815333,82.037427
751/14  ,21.815897,82.0378
751/12  ,21.816442,82.038152
751/10  ,21.816998,82.038488
751/8   ,21.817558,82.03886
751/6   ,21.818118,82.039203
751/4   ,21.818672,82.039573
751/2   ,21.819232,82.03993
750/34  ,21.819785,82.040288
750/32/2,21.820268,82.040607
750/30N2,21.82059,82.040803
750/30N ,21.821012,82.041092
750/28N ,21.821452,82.041365
750/26N ,21.82185,82.041615
750/24N ,21.822298,82.041912
750/22N ,21.822745,82.0422
NPI/1036,21.823198,82.042508
750/18  ,21.823653,82.042792
750/16N ,21.823997,82.043013
750/12  ,21.82447,82.043322
750/10  ,21.825012,82.043673
750/8   ,21.825493,82.04398
750/6   ,21.826035,82.044343
750/4   ,21.826517,82.044637
750/2   ,21.82686,82.044853
749/30  ,21.827337,82.045167
749/28  ,21.827898,82.045522
749/26  ,21.828368,82.045832
749/24  ,21.828787,82.046098
749/22  ,21.829278,82.046432
749/20  ,21.829758,82.046733
749/18  ,21.830055,82.046942
749/16N,21.830327,82.0471
749/16N ,21.830673,82.04733
749/14N ,21.831182,82.047683
749/12N ,21.831547,82.047902
749/10N ,21.831993,82.048207
749/8N,21.832372,82.048458
749/8N  ,21.832678,82.048653
749/6N  ,21.83306,82.048882
749/4N  ,21.833573,82.04922
749/2N  ,21.833978,82.049485
749/2   ,21.834352,82.049737
748/30  ,21.83484,82.050048
748/28  ,21.835392,82.050405
748/26  ,21.835953,82.050768
748/24  ,21.836503,82.051127
748/22  ,21.837063,82.051483
748/20  ,21.837617,82.051847
748/18  ,21.838175,82.052207
748/16  ,21.838728,82.052565
748/14  ,21.83929,82.052927
748/12  ,21.839845,82.05329
748/10  ,21.840398,82.053647
748/8   ,21.840962,82.05401
748/6   ,21.841515,82.054368
748/4   ,21.842072,82.054727
748/2   ,21.842628,82.055092
747/28  ,21.84315,82.055413
747/26  ,21.843705,82.055792
747/24N ,21.844147,82.056078
747/22N ,21.844573,82.056347
747/20N ,21.844913,82.056573
747/18N,21.845333,82.056852
747/18N ,21.845812,82.057157
747/16N ,21.846207,82.05742
747/14N,21.84652,82.0576
747/14N ,21.847,82.0579
747/12  ,21.847563,82.058252
747/10  ,21.848117,82.05861
747/8   ,21.848677,82.05897
747/6   ,21.849233,82.05932
747/4N,21.849765,82.05966
747/4N  ,21.850187,82.05995
746/28N ,21.850647,82.06024
746/26N ,21.851118,82.060525
746/24N ,21.851502,82.060777
746/24  ,21.851943,82.061063
746/22N ,21.852328,82.061328
746/20N ,21.852708,82.061593
746/18N,21.85311,82.06186
746/17  ,21.85356,82.062153
746/15N ,21.854112,82.062513
746/13N ,21.854563,82.0628
746/11N ,21.854982,82.063067
746/9N  ,21.85547,82.063377
746/7N  ,21.855882,82.063657
746/7   ,21.85634,82.063955
746/5   ,21.856913,82.064322
746/3   ,21.857458,82.06467
746/1   ,21.858025,82.065037
745/33  ,21.858575,82.065413
745/31  ,21.85913,82.065782
745/29  ,21.859692,82.066142
745/27  ,21.860243,82.0665
745/25  ,21.860805,82.066868
745/23  ,21.86136,82.067215
745/21  ,21.861918,82.067587
745/19  ,21.862428,82.067935
745/17  ,21.862862,82.068185
745/15  ,21.863252,82.068393
745/13  ,21.863657,82.068602
745/11  ,21.864032,82.068762
745/9   ,21.864462,82.068917
745/7   ,21.864888,82.069042
745/5   ,21.86532,82.069147
745/3   ,21.865793,82.069255
745/1   ,21.866312,82.069373
744/42  ,21.866672,82.069428
744/41  ,21.866883,82.069463
744/39  ,21.867385,82.069577
744/37  ,21.867803,82.069678
744/35  ,21.868207,82.069768
744/33  ,21.868628,82.069862
744/31  ,21.869055,82.069943
744/29  ,21.869482,82.070027
744/27  ,21.869903,82.070127
744/25  ,21.87033,82.070232
744/23  ,21.870762,82.070297
744/21  ,21.871187,82.070428
744/19  ,21.871613,82.070493
744/17  ,21.872052,82.07058
744/15  ,21.872485,82.070692
744/13  ,21.872945,82.070767
744/11  ,21.873145,82.07079
744/9   ,21.873625,82.07092
744/5   ,21.874168,82.071035
744/3   ,21.874738,82.071158
744/1   ,21.875295,82.071272
743/31  ,21.875872,82.071368
743/29  ,21.876418,82.071477
743/27  ,21.876938,82.071545
743/25  ,21.87751,82.071613
743/23  ,21.878083,82.071663
743/21  ,21.878642,82.07167
743/19  ,21.879218,82.071662
743/17  ,21.879793,82.07163
743/15  ,21.88036,82.07163
743/13  ,21.880935,82.071575
743/11  ,21.881493,82.071483
743/9   ,21.88199,82.071408
743/7   ,21.8826,82.071323
743/5   ,21.883122,82.071255
743/3   ,21.883777,82.071172
743/1   ,21.884405,82.071077
742/27  ,21.884965,82.070992
742/25  ,21.885612,82.070905
742/23  ,21.886182,82.07082
742/21  ,21.886825,82.070733
742/19  ,21.887472,82.070632
742/17  ,21.88811,82.070548
742/15  ,21.888755,82.070447
742/13  ,21.889422,82.070358
742/11  ,21.89006,82.070263
742/9   ,21.890712,82.070175
742/7   ,21.891335,82.070083
742/5   ,21.891978,82.069983
742/3   ,21.892577,82.069885
742/1   ,21.893257,82.069777
741/25  ,21.89382,82.069727
741/23  ,21.894468,82.069628
